Word,ID,Meanings-notS,Smeaning,Num_Synonyms,Representativeness,Antonym_Count,Hyponym_Count,Hypernym_Count,Word_Frequency,Zipf_Frequency,Num_Letters,Num_Syllables,Inv_Num_Letters,Inv_Num_Syllables,Syllables_per_Letter,Flesch_Reading_Ease,Sentiment_Positive,Sentiment_Negative,Polarity,Blob_Positive,Blob_Negative,Blob_Polarity,SWN_Positive_Avg,SWN_Negative_Avg,SWN_Polarity_Avg,SWN_Positive_Max,SWN_Negative_Max,SWN_Polarity_Max,SWN_Positive_Avg4,SWN_Negative_Avg5,SWN_Polarity_Avg6,SWN_Positive_Max7,SWN_Negative_Max8,SWN_Polarity_Max9,GPT_Positive_Score,GPT_Negative_Score,DepSeek_Positive_Score,DeepSeek_Negative_Score,Sum
alternative,100,4,-0.42593184,-0.529004119,-0.391130957,-0.569630076,-0.339626083,-0.703542287,-0.251637319,0.05234071,1.954150119,1.861082257,-1.27210656,-1.211105854,0.465761252,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.387862812,-0.231905958,-0.125063567,-0.295319593,-0.170277552,-0.105965031,-0.199878921,0.323298216,-0.400310907,0.349663141,-1.223400677
salary,2230,1,-0.855027887,-0.529004119,2.796261452,-0.569630076,-0.339626083,-0.772588621,-0.41560834,-0.684965719,-0.217544831,0.874800709,-0.125490619,-0.921574955,1.926259854,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.279380926,-0.898435863,1.237942597,0.349663141,-1.232235209
finance,1031,5,-0.282899825,-0.905812912,-1.283600832,-0.569630076,-0.322676124,-0.151171614,-0.28974326,-0.074054678,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.807688014,0.934165255,-0.400310907,0.349663141,-1.233141951
auto,201,1,-0.855027887,-0.529004119,2.796261452,-0.569630076,0.575671689,-0.703542287,-0.373460859,-0.432174943,-1.086222811,-0.111480839,1.135786907,-0.342513153,1.926259854,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.434089585,-0.673379585,-0.400310907,0.349663141,-1.239780065
mouse,1648,6,-0.139867809,-0.340599722,-0.461961899,-0.569630076,-0.407425918,0.055967388,-0.430042409,-0.790295209,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.51666945,0.185456952,-0.497203314,-0.295319593,0.351867955,-0.545576401,-0.199878921,-1.380699315,-0.400310907,0.349663141,-1.241932481
population,1925,5,-0.282899825,-0.811610714,-1.11360657,-0.569630076,-0.492175712,-0.013078946,0.041085596,0.68431765,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.385042344,-0.994888553,-0.400310907,0.349663141,-1.25304653
occasion,1738,6,-0.139867809,-0.43480192,-0.603623784,-0.569630076,-0.068426743,0.055967388,-0.40925735,-0.642833923,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-0.657745064,-1.380699315,-0.400310907,0.349663141,-1.256708823
bike,267,3,-0.568963856,-0.43480192,0.246347525,-0.569630076,-0.220976372,-0.565449619,-0.352098438,-0.326845454,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.772467542,-0.126814339,-0.400310907,0.349663141,-1.282807448
enough,882,3,-0.568963856,-0.529004119,-0.036976245,-0.569630076,-0.526075629,-0.772588621,1.455624339,1.800810243,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-1.080390735,-1.380699315,-0.400310907,0.349663141,-1.289829066
route,2214,5,-0.282899825,-0.623206317,-0.773618046,-0.569630076,0.524821813,-0.289264282,-0.277618643,-0.031922882,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.50453053,-0.191116133,-0.400310907,0.349663141,-1.289974017
already,97,1,-0.855027887,-0.905812912,-0.603623784,-0.569630076,-0.543025588,-0.841634955,1.501813359,1.821876141,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,0.36364864,-0.384021514,-0.400310907,0.349663141,-1.296366641
adolescent,50,5,-0.282899825,-0.152195325,0.076353263,-0.569630076,-0.407425918,-0.703542287,-0.525884626,-2.328105762,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,0.602819862,0.154041244,0.22538499,0.351867955,-0.105965031,-1.714359241,-0.769832275,-0.400310907,0.349663141,-1.3005504
rarely,2071,1,-0.855027887,-0.811610714,0.246347525,0.387917751,-0.543025588,-0.841634955,-0.395978007,-0.558570331,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,2.311301423,-0.183761516,1.946227666,0,0,0,0,0,0,-0.774282731,0.185456952,-0.683273189,-0.816024177,-0.170277552,-0.545576401,-0.763406482,0.966316152,-0.400310907,0.349663141,-1.313203112
bomb,289,5,-0.282899825,-0.246397523,-0.093640999,0.387917751,0.660421483,-0.013078946,-0.318034035,-0.179384168,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,3.640224104,-2.981589484,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,0.602819862,-0.962378001,-0.816024177,0.351867955,-0.985187772,0.328428167,-0.158965236,-0.400310907,-4.21683572,-1.327099657
officer,1750,5,-0.282899825,-0.43480192,-0.433629523,-0.569630076,0.592621648,0.539291726,0.069953734,0.726449446,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.00994979,-1.380699315,-0.400310907,0.349663141,-1.327715435
sauce,2240,4,-0.42593184,-0.905812912,-1.241102266,-0.569630076,0.762121235,-0.151171614,-0.43235186,-0.811361107,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,0.046664387,0.226845526,-0.400310907,0.349663141,-1.347383256
computer,517,2,-0.711995872,-0.057993127,2.796261452,-0.569630076,-0.119276619,-0.703542287,-0.009144963,0.600054058,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.516863174,0.066091042,-0.400310907,0.349663141,-1.351067142
emergency,856,3,-0.568963856,-0.43480192,0.246347525,-0.569630076,-0.543025588,-0.634495953,-0.244708966,0.073406608,1.085472139,1.861082257,-0.966342313,-1.211105854,1.331241899,-1.861082257,-0.33569675,3.640224104,-2.319376488,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,3.524360231,-2.357902057,-0.295319593,1.918304476,-1.864410512,-0.199878921,0.419750906,-0.400310907,-3.709446958,-1.358675813
elite,850,2,-0.711995872,-0.717408515,-0.17863813,-0.569630076,-0.305726166,-0.703542287,-0.40290636,-0.600702127,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,-0.649268867,1.270460489,0.746089574,-0.692423059,1.21286908,-0.552083646,-1.380699315,-0.400310907,0.349663141,-1.360835872
science,2254,2,-0.711995872,-0.717408515,-0.17863813,-0.569630076,-0.000626908,-0.151171614,0.214294422,0.916042528,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-0.692965537,0.902014358,-0.400310907,0.349663141,-1.365029783
relationship,2129,4,-0.42593184,-0.623206317,-0.603623784,-0.569630076,0.15192272,-0.703542287,0.26625707,0.979240222,2.388489109,1.861082257,-1.38676816,-1.211105854,0.141205999,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.939508844,1.127070636,-0.400310907,0.349663141,-1.381121285
wife,2841,1,-0.855027887,-0.811610714,0.246347525,0.387917751,-0.136226578,-0.358310616,0.433692268,1.147767406,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.631585652,-1.219944831,-0.400310907,0.349663141,-1.383788436
regulate,2123,4,-0.42593184,0.036209072,0.883826007,0.387917751,-0.271826248,0.26310639,-0.505041831,-1.717194721,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.138499036,-0.769832275,-0.400310907,0.349663141,-1.391360268
lemon,1477,5,-0.282899825,-0.340599722,-0.263635261,-0.569630076,-0.492175712,0.332152724,-0.475076704,-1.232679067,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,1.020182772,-1.241482812,-0.816024177,0.351867955,-0.985187772,0.36364864,-0.287568823,-0.400310907,0.349663141,-1.405534094
correspondent,595,3,-0.568963856,-0.340599722,0.529671294,-0.569630076,-0.475225753,-0.703542287,-0.506023347,-1.738260619,2.8228281,1.861082257,-1.483789502,-1.211105854,-0.133417664,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,1.854908592,-1.241482812,-0.295319593,0.874013462,-0.985187772,1.807688014,-1.380699315,-0.400310907,0.349663141,-1.411512033
actor,32,2,-0.711995872,-0.340599722,1.521304489,-0.569630076,0.355322225,-0.289264282,-0.28974326,-0.074054678,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.807688014,-1.380699315,-0.400310907,0.349663141,-1.417747366
weigh,2821,5,-0.282899825,-0.43480192,-0.433629523,-0.569630076,-0.492175712,-0.42735695,-0.49141607,-1.464403945,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-1.221272625,1.384277811,-0.400310907,0.349663141,-1.421993578
disagree,750,2,-0.711995872,-0.43480192,1.096318834,0.387917751,-0.458275794,-0.772588621,-0.476808792,-1.253744965,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,3.640224104,-2.319376488,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.384977025,-0.231905958,0.433146055,0.22538499,-0.170277552,0.333646339,-0.129437976,-0.31971972,-0.400310907,-1.679891908,-1.430211934
appointment,139,6,-0.139867809,-0.246397523,-0.320300015,-0.569630076,-0.356576042,0.470245392,-0.36941932,-0.411109046,1.954150119,0.874800709,-1.27210656,-0.921574955,-0.507904486,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.891955728,-1.380699315,-0.400310907,0.349663141,-1.437287816
dominate,785,5,-0.282899825,0.036209072,0.416341787,-0.569630076,-0.305726166,-0.151171614,-0.505041831,-1.717194721,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,3.640224104,-0.820093184,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.587304119,-1.380699315,-0.400310907,0.349663141,-1.442447693
software,2394,1,-0.855027887,-0.43480192,3.646232762,0.387917751,-0.068426743,-0.703542287,-0.20775775,0.178736098,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.821514783,-0.480474204,-0.400310907,0.349663141,-1.457353545
sufficient,2516,1,-0.855027887,-0.905812912,-0.603623784,0.387917751,-0.543025588,-0.841634955,-0.427155595,-0.769229311,1.519811129,0.874800709,-1.134512649,-0.921574955,-0.215804768,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,4.359086051,-2.916111679,-0.295319593,2.440449983,-2.304021882,0.328428167,-0.030361649,1.237942597,0.349663141,-1.470579916
phenomenon,1869,2,-0.711995872,-0.905812912,-1.028609439,-0.569630076,-0.271826248,-0.634495953,-0.469880439,-1.169481373,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.746089574,-0.692423059,1.21286908,1.490703761,-1.091341243,-0.400310907,0.349663141,-1.47582869
terror,2601,4,-0.42593184,-0.246397523,0.246347525,-0.569630076,-0.475225753,0.332152724,-0.44274439,-0.895624699,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,3.640224104,-3.175350289,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,3.106997321,-2.078797245,0.22538499,2.440449983,-1.864410512,0.22276675,0.066091042,-0.400310907,-4.21683572,-1.476282877
message,1600,5,-0.282899825,-0.623206317,-0.773618046,-0.569630076,0.863820988,-0.42735695,0.029538341,0.663251752,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.856735256,-1.12349214,-0.400310907,0.349663141,-1.482262918
mall,1548,2,-0.711995872,-0.340599722,1.521304489,-0.569630076,-0.526075629,-0.358310616,-0.435238674,-0.832427005,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.434089585,1.319976017,-0.400310907,0.349663141,-1.49191793
tooth,2653,5,-0.282899825,-0.905812912,-1.283600832,-0.569630076,-0.017576867,-0.08212528,-0.47854088,-1.274810863,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,1.349821871,-0.962737656,-0.400310907,0.349663141,-1.496598063
anyway,126,2,-0.711995872,-0.43480192,1.096318834,-0.569630076,-0.543025588,-0.841634955,-0.078428493,0.47365867,-0.217544831,0.874800709,-0.125490619,-0.921574955,1.926259854,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,1.807688014,-0.673379585,-0.400310907,0.349663141,-1.499507369
conclude,524,5,-0.282899825,-0.529004119,-0.603623784,-0.569630076,-0.237926331,-0.013078946,-0.501981808,-1.653997027,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.22538499,-0.692423059,0.77325771,-0.833847427,-0.544775998,-0.400310907,0.349663141,-1.501886723
Chinese,425,4,-0.42593184,-0.717408515,-0.816116612,-0.569630076,-0.153176537,-0.565449619,0.041085596,0.68431765,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.715853365,1.255674223,-0.400310907,0.349663141,-1.503156248
grandfather,1168,1,-0.855027887,-0.43480192,3.646232762,-0.569630076,-0.543025588,-0.772588621,-0.447363292,-0.937756495,1.954150119,0.874800709,-1.27210656,-0.921574955,-0.507904486,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.199878921,0.162543732,2.330111599,0.349663141,-1.511203514
leader,1459,2,-0.711995872,-0.717408515,-0.17863813,0.387917751,0.541771771,-0.358310616,-0.033394199,0.557922262,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.221272625,0.258996422,1.784027098,0.349663141,-1.520342196
alliance,91,5,-0.282899825,-0.43480192,-0.433629523,0.387917751,-0.271826248,-0.08212528,-0.40290636,-0.600702127,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.152325805,0.001789248,-0.400310907,0.349663141,-1.520982103
compose,514,6,-0.139867809,-0.340599722,-0.461961899,-0.569630076,0.28752239,0.401199058,-0.531196363,-2.580896538,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.927176201,0.709108978,-0.400310907,0.349663141,-1.537583696
policy,1914,3,-0.568963856,-0.717408515,-0.603623784,-0.569630076,-0.187076454,-0.358310616,0.306672462,1.021372018,-0.217544831,0.874800709,-0.125490619,-0.921574955,1.926259854,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.187546277,0.098241938,-0.400310907,0.349663141,-1.558489021
disappear,751,4,-0.42593184,-0.529004119,-0.391130957,0.387917751,-0.153176537,-0.42735695,-0.476808792,-1.253744965,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,3.640224104,-1.400784866,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.51666945,1.298424714,-1.241482812,-0.295319593,1.396158969,-1.424799142,-0.340760811,0.258996422,-0.400310907,-2.187280671,-1.563732443
earnings,813,2,-0.711995872,0.036209072,3.221247107,-0.569630076,-0.119276619,-0.703542287,-0.440434939,-0.874558801,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.469310057,0.998467049,-0.400310907,0.349663141,-1.578961473
species,2427,3,-0.568963856,-0.529004119,-0.036976245,-0.569630076,-0.458275794,-0.289264282,-0.139051582,0.347263282,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-1.045170262,1.223523327,-0.400310907,0.349663141,-1.583526062
rope,2209,4,-0.42593184,-0.057993127,0.671333179,-0.569630076,-0.034526826,-0.289264282,-0.481427694,-1.316942659,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.869067899,1.062768843,-0.400310907,0.349663141,-1.589756839
exist,943,2,-0.711995872,-0.529004119,0.671333179,-0.569630076,-0.085376702,-0.841634955,-0.237780613,0.094472506,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,1.138499036,-1.380699315,-0.400310907,0.349663141,-1.606526405
university,2732,3,-0.568963856,-0.905812912,-1.170271324,-0.569630076,-0.424375877,-0.634495953,0.866714332,1.484821773,1.519811129,2.847363805,-1.134512649,-1.384824395,1.926259854,-2.847363805,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.798626954,0.998467049,-0.400310907,0.349663141,-1.62439772
hunter,1270,4,-0.42593184,-0.623206317,-0.603623784,-0.569630076,-0.288776207,-0.151171614,-0.412721527,-0.663899821,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,0.185456952,-0.683273189,-0.816024177,-0.170277552,-0.545576401,1.561144706,0.709108978,-0.400310907,0.349663141,-1.625989651
attempt,190,4,-0.42593184,0.036209072,0.883826007,-0.569630076,0.389222143,-0.08212528,-0.139051582,0.347263282,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.538256878,0.419750906,-0.400310907,0.349663141,-1.631098131
status,2461,2,-0.711995872,-0.717408515,-0.17863813,-0.569630076,2.999515789,-0.772588621,-0.119998611,0.389395078,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.117105332,0.162543732,-0.400310907,0.349663141,-1.631968345
library,1485,5,-0.282899825,-0.623206317,-0.773618046,-0.569630076,-0.424375877,-0.08212528,-0.129813778,0.36832918,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,-1.467815933,-0.801983172,-0.400310907,0.349663141,-1.640195251
scope,2257,4,-0.42593184,0.13041127,1.096318834,-0.569630076,-0.119276619,-0.565449619,-0.44274439,-0.895624699,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,0.187546277,0.098241938,-0.400310907,0.349663141,-1.643157065
perceive,1848,2,-0.711995872,-0.811610714,-0.603623784,-0.569630076,-0.136226578,-0.565449619,-0.517512866,-2.033183191,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,0.746089574,-0.692423059,1.21286908,0.434089585,-0.126814339,-0.400310907,0.349663141,-1.652617377
prescription,1961,5,-0.282899825,-0.623206317,-0.773618046,2.303013406,-0.526075629,-0.220217948,-0.490088135,-1.443338047,2.388489109,0.874800709,-1.38676816,-0.921574955,-0.751320923,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.974729317,1.159221533,-0.400310907,0.349663141,-1.658135149
viewer,2772,2,-0.711995872,-0.529004119,0.671333179,-0.569630076,-0.204026413,-0.496403284,-0.513817744,-1.927853701,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.22538499,-0.692423059,0.77325771,0.011443914,0.258996422,-0.400310907,0.349663141,-1.658495317
